date,close
2013-01-03,13.136770833333333
2013-01-04,13.179833333333333
2013-01-05,13.149944444444444
2013-01-06,13.102729166666666
2013-01-07,13.125319444444443
2013-01-08,13.246625
2013-01-09,13.454381944444446
2013-01-10,13.658680555555556
2013-01-11,13.968243055555556
2013-01-12,14.005020833333333
2013-01-13,13.935062499999999
2013-01-14,13.780999999999999
2013-01-15,14.102104166666665
2013-01-16,14.339493055555554
2013-01-17,14.723659722222221
2013-01-18,15.459284722222222
2013-01-19,15.462361111111111
2013-01-20,15.530708333333335
2013-01-21,15.959479166666668
2013-01-22,16.818020833333335
2013-01-23,17.304055555555557
2013-01-24,18.120756944444445
2013-01-25,17.0674375
2013-01-26,17.077479166666667
2013-01-27,17.34192361111111
2013-01-28,17.794430555555554
2013-01-29,18.918569444444447
2013-01-30,19.160458333333334
2013-01-31,19.824284722222224
2013-02-01,20.6035
2013-02-02,20.125298611111113
2013-02-03,19.96667361111111
2013-02-04,20.482340277777777
2013-02-05,20.310111111111112
2013-02-06,20.697375
2013-02-07,21.097256944444442
2013-02-08,22.1548125
2013-02-09,22.654006944444443
2013-02-10,23.359819444444444
2013-02-11,23.581618055555555
2013-02-12,24.443694444444443
2013-02-13,25.579013888888888
2013-02-14,25.734430555555555
2013-02-15,27.13949305555556
2013-02-16,27.237472222222223
2013-02-17,27.153159722222224
2013-02-18,26.717631944444445
2013-02-19,27.53934027777778
2013-02-20,29.454243055555555
2013-02-21,29.859333333333336
2013-02-22,30.41625694444445
2013-02-23,29.547888888888888
2013-02-24,29.674034722222224
2013-02-25,29.880833333333335
2013-02-26,30.7058125
2013-02-27,31.137131944444445
2013-02-28,32.545659722222226
2013-03-01,33.96297222222222
2013-03-02,34.25825
2013-03-03,34.16411111111111
2013-03-04,34.79982638888889
2013-03-05,38.481430555555555
2013-03-06,44.73385416666667
2013-03-07,43.162930555555555
2013-03-08,42.734902777777776
2013-03-09,44.12663888888889
2013-03-10,46.20874305555555
2013-03-11,46.758451388888886
2013-03-12,45.12840972222222
2013-03-13,45.78429166666667
2013-03-14,47.29742361111111
2013-03-15,47.151201388888886
2013-03-16,46.834493055555555
2013-03-17,46.92202777777778
2013-03-18,47.186159722222214
2013-03-19,52.80258333333333
2013-03-20,60.440159722222226
2013-03-21,67.93240277777778
2013-03-22,72.38961805555556
2013-03-23,65.96054861111111
2013-03-24,66.53107638888889
2013-03-25,71.58343055555555
2013-03-26,77.76343055555556
2013-03-27,84.55318749999999
2013-03-28,92.68981249999999
2013-03-29,90.163375
2013-03-30,91.98759027777778
2013-03-31,93.49032638888889
2013-04-01,97.42919444444445
2013-04-02,106.37009027777778
2013-04-03,128.42877083333332
2013-04-04,130.99038194444444
2013-04-05,137.64167361111112
2013-04-06,142.26939583333333
2013-04-07,147.39536111111113
2013-04-08,176.87120833333333
2013-04-09,199.9484513888889
2013-04-10,223.1333541666667
2013-04-11,139.1655902777778
2013-04-12,72.23102083333333
2013-04-13,103.23428472222221
2013-04-14,96.22170833333334
2013-04-15,94.00868055555556
2013-04-16,67.313375
2013-04-17,78.64388194444444
2013-04-18,92.16435416666667
2013-04-19,113.96543055555556
2013-04-20,119.16750694444444
2013-04-21,123.1798888888889
2013-04-22,120.16470833333332
2013-04-23,126.53606944444445
2013-04-24,143.86138888888888
2013-04-25,152.14568055555554
2013-04-26,135.354375
2013-04-27,135.5578125
2013-04-28,132.153625
2013-04-29,138.40786805555555
2013-04-30,142.3274722222222
2013-05-01,132.09180555555557
2013-05-02,113.76661805555555
2013-05-03,96.72518055555557
2013-05-04,101.28272916666667
2013-05-05,113.67311805555556
2013-05-06,119.55123611111111
2013-05-07,108.29497916666666
2013-05-08,112.28096527777778
2013-05-09,111.88960416666667
2013-05-10,114.13731250000001
2013-05-11,116.51739583333332
2013-05-12,115.27571527777778
2013-05-13,115.62771527777778
2013-05-14,116.4775625
2013-05-15,110.05269444444444
2013-05-16,110.14106944444445
2013-05-17,113.99870138888889
2013-05-18,117.22854861111111
2013-05-19,118.22213888888889
2013-05-20,116.96774305555554
2013-05-21,117.84619444444444
2013-05-22,117.95979861111113
2013-05-23,119.80011111111111
2013-05-24,124.85024999999999
2013-05-25,128.6155
2013-05-26,129.16284027777778
2013-05-27,129.94106944444445
2013-05-28,125.95380555555556
2013-05-29,126.928125
2013-05-30,129.61964583333335
2013-05-31,127.48903472222221
2013-06-01,128.05806249999998
2013-06-02,125.1443888888889
2013-06-03,120.1007013888889
2013-06-04,121.63968055555557
2013-06-05,120.542625
2013-06-06,120.47204166666666
2013-06-07,115.88372222222222
2013-06-08,109.84860416666666
2013-06-09,101.47380555555556
2013-06-10,102.10144444444444
2013-06-11,105.53904861111111
2013-06-12,107.87749305555555
2013-06-13,107.35720138888888
2013-06-14,101.00309027777779
2013-06-15,99.49001388888888
2013-06-16,99.99515972222223
2013-06-17,99.86300694444445
2013-06-18,103.19704861111111
2013-06-19,105.24052777777777
2013-06-20,105.98411805555556
2013-06-21,102.30919444444444
2013-06-22,100.8195625
2013-06-23,100.2184513888889
2013-06-24,99.37872916666666
2013-06-25,99.6211111111111
2013-06-26,98.54865972222223
2013-06-27,98.20951388888889
2013-06-28,93.10777083333333
2013-06-29,89.99593055555556
2013-06-30,88.97597222222223
2013-07-01,88.6655763888889
2013-07-02,85.33797222222222
2013-07-03,86.25547916666666
2013-07-04,77.73504861111111
2013-07-05,74.93214583333332
2013-07-06,67.34246527777778
2013-07-07,66.55544444444445
2013-07-08,73.44084027777778
2013-07-09,73.6023125
2013-07-10,76.01715277777778
2013-07-11,85.59414583333334
2013-07-12,91.81146527777778
2013-07-13,89.08570833333333
2013-07-14,91.68254166666665
2013-07-15,91.61471527777778
2013-07-16,93.0316736111111
2013-07-17,91.43968055555557
2013-07-18,85.45804861111111
2013-07-19,84.60081944444444
2013-07-20,86.25124305555555
2013-07-21,85.32907638888888
2013-07-22,86.0737361111111
2013-07-23,86.28060416666668
2013-07-24,87.34443055555555
2013-07-25,88.75727777777777
2013-07-26,90.16321527777778
2013-07-27,89.252875
2013-07-28,88.95883333333333
2013-07-29,92.5588125
2013-07-30,93.68886805555556
2013-07-31,98.19602777777777
2013-08-01,97.78445833333333
2013-08-02,96.86295833333334
2013-08-03,96.19414583333334
2013-08-04,96.08847222222222
2013-08-05,97.18553472222223
2013-08-06,98.11128472222222
2013-08-07,97.66895833333332
2013-08-08,96.01005555555557
2013-08-09,93.77211111111112
2013-08-10,92.92375000000001
2013-08-11,93.66701388888889
2013-08-12,94.1246388888889
2013-08-13,95.51664583333333
2013-08-14,98.63431944444446
2013-08-15,98.88595138888888
2013-08-16,97.82219444444443
2013-08-17,98.38585416666668
2013-08-18,99.07135416666667
2013-08-19,101.20436111111111
2013-08-20,103.36955555555556
2013-08-21,106.58040277777778
2013-08-22,111.70200694444445
2013-08-23,108.5916875
2013-08-24,107.98170138888888
2013-08-25,110.4804236111111
2013-08-26,112.33413194444444
2013-08-27,115.81681944444445
2013-08-28,118.34084722222222
2013-08-29,118.55521527777779
2013-08-30,119.81879861111112
2013-08-31,126.77409027777777
2013-09-01,130.44998611111112
2013-09-02,130.71574305555558
2013-09-03,129.7505625
2013-09-04,129.00341666666668
2013-09-05,121.44277083333333
2013-09-06,122.30834722222221
2013-09-07,118.35502777777778
2013-09-08,119.17540972222221
2013-09-09,118.71551388888889
2013-09-10,122.38729166666667
2013-09-11,122.4527986111111
2013-09-12,126.46451388888889
2013-09-13,127.57112500000001
2013-09-14,126.84649999999999
2013-09-15,124.56925694444445
2013-09-16,125.73779166666668
2013-09-17,126.53077083333334
2013-09-18,127.26225000000001
2013-09-19,126.56550694444444
2013-09-20,124.23177777777778
2013-09-21,123.26216666666666
2013-09-22,123.13846527777778
2013-09-23,123.1978125
2013-09-24,122.77853472222222
2013-09-25,124.302
2013-09-26,124.09600694444444
2013-09-27,125.34454166666667
2013-09-28,126.43186805555554
2013-09-29,127.31871527777778
2013-09-30,126.39524305555555
2013-10-01,126.85089583333334
2013-10-02,124.37210416666666
2013-10-03,110.15572222222221
2013-10-04,120.00155555555556
2013-10-05,121.77012500000001
2013-10-06,121.7188125
2013-10-07,122.97927083333333
2013-10-08,123.57731249999999
2013-10-09,124.9795486111111
2013-10-10,125.89331944444444
2013-10-11,126.61986805555557
2013-10-12,127.25621527777778
2013-10-13,128.3959236111111
2013-10-14,134.69464583333334
2013-10-15,136.31124305555556
2013-10-16,143.67347222222222
2013-10-17,140.9485625
2013-10-18,146.2541111111111
2013-10-19,159.87563194444445
2013-10-20,165.06925
2013-10-21,171.62681944444444
2013-10-22,187.08513888888888
2013-10-23,192.7312361111111
2013-10-24,195.51209722222222
2013-10-25,182.97928472222222
2013-10-26,182.48724305555555
2013-10-27,182.87011805555554
2013-10-28,194.5561388888889
2013-10-29,197.7129236111111
2013-10-30,202.69853472222223
2013-10-31,199.99643055555555
2013-11-01,202.71270833333332
2013-11-02,203.91319444444446
2013-11-03,204.73883333333336
2013-11-04,213.76085416666666
2013-11-05,232.91881250000003
2013-11-06,251.22900694444445
2013-11-07,276.96974305555557
2013-11-08,306.4817777777778
2013-11-09,338.6782361111111
2013-11-10,311.59876388888887
2013-11-11,326.85893055555556
2013-11-12,346.89592361111113
2013-11-13,368.16435416666667
2013-11-14,406.3608958333333
2013-11-15,419.86171527777776
2013-11-16,426.8340277777778
2013-11-17,451.68769444444445
2013-11-18,507.61734027777777
2013-11-19,627.0001527777778
2013-11-20,532.3005694444444
2013-11-21,631.6531944444445
2013-11-22,726.2333611111111
2013-11-23,819.2712638888889
2013-11-24,810.5853541666667
2013-11-25,813.7541666666667
2013-11-26,826.4476874999999
2013-11-27,910.3313472222221
2013-11-28,981.7491805555557
2013-11-29,1037.1474166666667
2013-11-30,1132.9556388888889
2013-12-01,1062.837638888889
2013-12-02,990.2008958333333
2013-12-03,1042.1735069444444
2013-12-04,1075.8629236111112
2013-12-05,1067.1563958333334
2013-12-06,985.3204722222222
2013-12-07,751.3780347222223
2013-12-08,724.3049583333334
2013-12-09,838.9301736111111
2013-12-10,917.8049444444446
2013-12-11,932.1863819444444
2013-12-12,865.9940416666666
2013-12-13,882.6587708333333
2013-12-14,865.2783333333334
2013-12-15,840.0487361111111
2013-12-16,824.4399513888889
2013-12-17,688.4854513888889
2013-12-18,592.2548194444444
2013-12-19,587.792576388889
2013-12-20,681.8157847222222
2013-12-21,613.1784930555556
2013-12-22,620.6465833333333
2013-12-23,631.4845625
2013-12-24,648.8661458333333
2013-12-25,652.9733680555556
2013-12-26,700.6830972222223
2013-12-27,733.8381041666668
2013-12-28,720.2532986111111
2013-12-29,714.1163819444445
2013-12-30,730.4290416666668
2013-12-31,730.0931111111112
2014-01-01,741.2882152777778
2014-01-02,750.4354791666667
2014-01-03,792.0722222222222
2014-01-04,805.919125
2014-01-05,847.2691527777778
2014-01-06,935.9062013888888
2014-01-07,907.3732083333333
2014-01-08,817.568375
2014-01-09,819.9467708333334
2014-01-10,820.7115416666668
2014-01-11,868.5027708333333
2014-01-12,872.4236597222223
2014-01-13,826.1004027777778
2014-01-14,822.6723194444444
2014-01-15,830.1310763888889
2014-01-16,838.2331041666666
2014-01-17,808.3925972222223
2014-01-18,803.6254166666668
2014-01-19,810.0867569444443
2014-01-20,831.9681944444444
2014-01-21,824.5718541666666
2014-01-22,818.0123611111111
2014-01-23,815.6722083333333
2014-01-24,794.2906666666667
2014-01-25,790.7427569444445
2014-01-26,810.5340069444444
2014-01-27,812.1600902777778
2014-01-28,772.875298611111
2014-01-29,793.6260416666667
2014-01-30,790.9935069444443
2014-01-31,801.5655208333334
2014-02-01,808.7356527777779
2014-02-02,819.1506111111111
2014-02-03,811.1689305555556
2014-02-04,805.7899652777778
2014-02-05,804.0288888888889
2014-02-06,785.5852708333333
2014-02-07,730.9718263888889
2014-02-08,711.8981944444445
2014-02-09,693.7729861111111
2014-02-10,678.2356597222222
2014-02-11,692.9419930555555
2014-02-12,660.6412916666667
2014-02-13,652.5647986111112
2014-02-14,620.6478125
2014-02-15,655.6328263888889
2014-02-16,647.6540347222223
2014-02-17,628.7803402777778
2014-02-18,633.61225
2014-02-19,625.4952986111111
2014-02-20,611.9117777777777
2014-02-21,568.5955069444444
2014-02-22,576.0837430555555
2014-02-23,618.9343125
2014-02-24,582.7177569444444
2014-02-25,503.8467777777778
2014-02-26,562.7983194444444
2014-02-27,582.8819861111111
2014-02-28,576.2587847222222
2014-03-01,560.7162847222222
2014-03-02,566.660263888889
2014-03-03,585.9150138888889
2014-03-04,679.1383888888889
2014-03-05,666.2628888888889
2014-03-06,667.0337430555555
2014-03-07,650.8316875
2014-03-08,623.6001944444445
2014-03-09,625.108451388889
2014-03-10,634.5841319444445
2014-03-11,625.0594513888889
2014-03-12,638.5955833333334
2014-03-13,640.7294305555556
2014-03-14,637.8717777777778
2014-03-15,631.8901944444444
2014-03-16,634.7065763888888
2014-03-17,628.8048125
2014-03-18,615.8822152777777
2014-03-19,614.4768611111111
2014-03-20,599.706923611111
2014-03-21,584.3625972222222
2014-03-22,564.9273472222222
2014-03-23,564.267388888889
2014-03-24,560.1496736111111
2014-03-25,578.1500972222223
2014-03-26,580.3697638888889
2014-03-27,555.2393611111112
2014-03-28,504.8075138888889
2014-03-29,499.7460138888889
2014-03-30,474.56176388888883
2014-03-31,456.79480555555557
2014-04-01,470.62185416666665
2014-04-02,473.17956944444444
2014-04-03,433.65193055555557
2014-04-04,444.8441736111111
2014-04-05,450.579125
2014-04-06,458.4779027777778
2014-04-07,456.19993055555557
2014-04-08,452.9769375
2014-04-09,450.2302013888889
2014-04-10,418.43639583333334
2014-04-11,398.0872361111111
2014-04-12,425.7132847222222
2014-04-13,419.55647222222217
2014-04-14,439.31145833333335
2014-04-15,479.9882083333333
2014-04-16,515.3103263888889
2014-04-17,510.3697708333333
2014-04-18,491.40123611111113
2014-04-19,490.7885347222222
2014-04-20,505.36625000000004
2014-04-21,502.49893055555555
2014-04-22,496.582
2014-04-23,490.07702083333334
2014-04-24,488.6661944444444
2014-04-25,471.48506944444443
2014-04-26,458.9668194444444
2014-04-27,455.91382638888894
2014-04-28,437.7105833333333
2014-04-29,445.3112708333333
2014-04-30,445.58001388888886
2014-05-01,454.54153472222225
2014-05-02,453.2647083333334
2014-05-03,444.3489305555555
2014-05-04,436.9306944444444
2014-05-05,434.0813541666667
2014-05-06,429.61970833333334
2014-05-07,435.97749999999996
2014-05-08,444.98352083333333
2014-05-09,446.0278472222222
2014-05-10,452.52132638888884
2014-05-11,448.1232777777778
2014-05-12,439.14127083333335
2014-05-13,439.4029722222222
2014-05-14,441.84313888888886
2014-05-15,448.5359375
2014-05-16,447.8740833333334
2014-05-17,449.10253472222223
2014-05-18,448.5927986111111
2014-05-19,446.5199166666667
2014-05-20,461.45509027777774
2014-05-21,493.858625
2014-05-22,506.76884722222223
2014-05-23,530.5427361111111
2014-05-24,522.8366874999999
2014-05-25,555.2710833333333
2014-05-26,580.8560902777778
2014-05-27,576.8606875
2014-05-28,575.0871111111111
2014-05-29,570.2793750000001
2014-05-30,586.5258680555555
2014-05-31,620.958888888889
2014-06-01,643.0443819444445
2014-06-02,634.3190625
2014-06-03,665.0638819444445
2014-06-04,647.0961666666667
2014-06-05,650.7636319444445
2014-06-06,658.4829722222222
2014-06-07,652.1180277777778
2014-06-08,655.6012430555555
2014-06-09,651.4231597222222
2014-06-10,649.4144375000001
2014-06-11,642.3672291666667
2014-06-12,624.9334375
2014-06-13,589.0370555555555
2014-06-14,575.1201111111111
2014-06-15,562.4809444444445
2014-06-16,593.740423611111
2014-06-17,593.8486180555556
2014-06-18,608.019125
2014-06-19,606.6557013888888
2014-06-20,593.1839861111112
2014-06-21,589.7155694444444
2014-06-22,598.0772708333334
2014-06-23,592.1428402777779
2014-06-24,586.4673402777778
2014-06-25,571.4807708333334
2014-06-26,567.99
2014-06-27,582.2848472222223
2014-06-28,595.7058402777778
2014-06-29,595.9720902777779
2014-06-30,613.7354791666667
2014-07-01,647.0955625
2014-07-02,646.8593333333333
2014-07-03,647.5668263888889
2014-07-04,639.6190833333333
2014-07-05,630.7988541666666
2014-07-06,632.0670694444444
2014-07-07,628.8395972222222
2014-07-08,622.5086805555555
2014-07-09,623.4612083333334
2014-07-10,618.134875
2014-07-11,621.9730625
2014-07-12,633.6187847222222
2014-07-13,633.2858472222222
2014-07-14,624.9107013888889
2014-07-15,622.2944027777778
2014-07-16,620.3769652777778
2014-07-17,618.21225
2014-07-18,624.6049097222221
2014-07-19,629.037375
2014-07-20,625.9881388888889
2014-07-21,621.7894097222222
2014-07-22,622.6881805555555
2014-07-23,620.8734791666667
2014-07-24,613.7464097222222
2014-07-25,602.1739652777778
2014-07-26,596.3209861111111
2014-07-27,595.7230416666667
2014-07-28,585.5102777777778
2014-07-29,585.6400555555556
2014-07-30,579.6117847222222
2014-07-31,571.7955486111111
2014-08-01,590.8242152777777
2014-08-02,594.1153611111112
2014-08-03,586.3744652777777
2014-08-04,588.1276944444445
